source_id,original_path,filename,extension,byte_size,sha256,exact_duplicate_group,near_duplicate_group,document_type,subject,temporal/status_classification,authority_classification,disposition,reconstructed_document_id,superseded_by,duplicate_of,notes
SRC-0432,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,07-business-discovery-closure.md,.md,11123,6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,EDG-035,,MARKDOWN,Product Definition and Scope Governance,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-PROD-001,,SRC-0489,Exact byte duplicate of SRC-0489 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md).
SRC-0433,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,08-traceability-matrix.md,.md,12765,fbbb93de3459a14257b4a82286e6f71d5c42a2f50765e6da0a4d594e795d5530,EDG-080,,MARKDOWN,"Users, Problems and Core Jobs",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-JOURNEY-001,,SRC-0490,Exact byte duplicate of SRC-0490 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md).
SRC-0434,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,09-business-discovery-freeze.md,.md,4487,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,EDG-068,,MARKDOWN,"Governance, Authority and Change Control",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-GOV-001,,SRC-0491,Exact byte duplicate of SRC-0491 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md).
SRC-0435,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,11-domain-discovery-topic2.md,.md,92266,b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,EDG-058,,MARKDOWN,"Business Rules, Requirements and Invariants",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-REQ-001,,SRC-0492,Exact byte duplicate of SRC-0492 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md).
SRC-0436,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,12-domain-discovery-topic2-revision.md,.md,62702,0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,EDG-004,,MARKDOWN,Admissions and Admission Cycles,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-ADM-001,,SRC-0493,Exact byte duplicate of SRC-0493 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md).
SRC-0437,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,13-domain-discovery-consolidation.md,.md,75673,82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,EDG-042,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0494,Exact byte duplicate of SRC-0494 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md).
SRC-0438,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,14-architectural-review-global-domain.md,.md,34976,15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,EDG-008,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0495,Exact byte duplicate of SRC-0495 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md).
SRC-0439,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,15-domain-discovery-topic4-behaviour.md,.md,139882,8be2133dd4302515abd32ae97d4264deda9ae5577a7caf66dd89bc9125ab29cc,EDG-044,,MARKDOWN,"Business Rules, Requirements and Invariants",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-REQ-001,,SRC-0496,Exact byte duplicate of SRC-0496 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md).
SRC-0440,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,16-domain-discovery-topic3.md,.md,98591,f6ce0caa6457b3b573ea7ef4f245c563eac474958ad2c37dca96d2dcf6d76608,EDG-079,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0497,Exact byte duplicate of SRC-0497 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md).
SRC-0441,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,17-domain-integrity-review.md,.md,56794,208a4a7610ee77bd3ea92175ca7781200b2ca5122b0dcdd95e6e197a5445ba46,EDG-012,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0498,Exact byte duplicate of SRC-0498 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md).
SRC-0442,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md,18-domain-resolution-analysis.md,.md,67941,8e9a38de60815f397e77a4631f3d845042dd186e5b018280fb8451dd6b0bab0c,EDG-046,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0499,Exact byte duplicate of SRC-0499 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md).
SRC-0443,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md,19-domain-architecture.md,.md,114709,0d9e019903321b227c8d399c14a8aa926e7f78c90361653145dc9a25afd4561b,EDG-003,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0500,Exact byte duplicate of SRC-0500 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md).
SRC-0444,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md,20-domain-architecture-validation.md,.md,95160,333f179e116447071bec460a6704ed5576d8e6238060b4fec5f91310df8b66be,EDG-020,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0501,Exact byte duplicate of SRC-0501 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md).
SRC-0445,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md,21-domain-architecture-frozen-baseline.md,.md,108803,5714e0c76d2cc9c87b61af4eea0a267ffbaf815376332f9b84d5e1c97de1ba9c,EDG-027,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0502,Exact byte duplicate of SRC-0502 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md).
SRC-0446,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md,22-post-freeze-platform-architecture-review.md,.md,79823,886716950b7b3ba5a9dfcef3fedcfb467eb66b1c3860b80323d43b856f308da3,EDG-043,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0503,Exact byte duplicate of SRC-0503 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md).
SRC-0447,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md,23-laravel-ecosystem-build-vs-buy-review.md,.md,116374,c09fa4f087aca72d3921e8525450afef3d9edd9c719fd211c77268743be52c29,EDG-065,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0504,Exact byte duplicate of SRC-0504 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md).
SRC-0448,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md,24-final-platform-and-capability-architecture.md,.md,117115,217973d4b8416b598b5f2bcca737799bed40d08d73756fabbc524549ad91b9fa,EDG-014,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0505,Exact byte duplicate of SRC-0505 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md).
SRC-0449,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md,26-pre-implementation-reconciliation.md,.md,57858,fd8691af9a925206dd726cbf32983d1873304fe2f9a387ab51c558a6b0d711ad,EDG-083,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0506,Exact byte duplicate of SRC-0506 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md).
SRC-0450,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md,27-final-corrected-pre-implementation-blueprint.md,.md,85973,c9a0bdaf8cc2c3e8fd18ee1440e025737e821477605e34cb57f68d57cf55a8b9,EDG-070,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0507,Exact byte duplicate of SRC-0507 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md).
SRC-0451,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/28-package-verification-audit.md,28-package-verification-audit.md,.md,57038,bcd2c53ee3004be3d6f16e80bbe72d442122502d69526a63cdc7f780cd3ebbac,EDG-063,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0508,Exact byte duplicate of SRC-0508 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/28-package-verification-audit.md).
SRC-0452,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md,29-rbac-decision.md,.md,4203,992b84c7d063f6b4a9d7db3209d98030705a650c76ad81397f1cd23e391910f7,EDG-049,,MARKDOWN,"Historical RBAC, Authentication and Authorization",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-004,,SRC-0509,Exact byte duplicate of SRC-0509 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md).
SRC-0453,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md,30-data-acquisition-pipeline.md,.md,19684,18c7c1d07abf6b1f66eb4a5a234f462335bc293f2356bc00e410b1a670e28c69,EDG-011,NDG-005,MARKDOWN,"Data Acquisition, Ingestion and Reconciliation",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-ACQ-001,,SRC-0510,Exact byte duplicate of SRC-0510 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md).
SRC-0454,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/HISTORICAL-README.md,HISTORICAL-README.md,.md,5602,5a6114b1f966f3da4b8c240b479451451d1f3b1f9594885966d2f8a1285e1f20,EDG-029,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0511,Exact byte duplicate of SRC-0511 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/HISTORICAL-README.md).
SRC-0455,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/VERIFICATION-REPORT.md,VERIFICATION-REPORT.md,.md,39637,eae4fc33ca1158b08948e1fe4a6936607d4cf09917e53a4ac95cb97aa15c7b98,EDG-078,,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0512,Exact byte duplicate of SRC-0512 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/VERIFICATION-REPORT.md).
SRC-0456,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/01-business.md,01-business.md,.md,48139,c0248291bdda23d03f2a592dd036864f15f9c7cdb47bce869fad5dd8198e7e01,EDG-064,NDG-006,MARKDOWN,"Users, Problems and Core Jobs",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-JOURNEY-001,,SRC-0513,Exact byte duplicate of SRC-0513 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/01-business.md).
SRC-0457,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/02-decisions.md,02-decisions.md,.md,72903,09d61d48aa048c4b7c6ab9f733ef1b767935cfde024f9d62711d3e91245222da,EDG-002,NDG-007,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0286,Exact byte duplicate of SRC-0286 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/02-decisions.md).
SRC-0458,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md,03-domain.md,.md,79119,ae3884330189a44797690b28c25d4893fc724f612edcf244c33b649bf86d58de,EDG-055,NDG-008,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0287,Exact byte duplicate of SRC-0287 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md).
SRC-0459,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md,04-architecture.md,.md,70473,2e4de7f0386af59074116d114a600969352d1c246af05385bdfba7ac9b88cc24,EDG-018,NDG-009,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0288,Exact byte duplicate of SRC-0288 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md).
SRC-0460,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,05-implementation.md,.md,110902,3f9e2e31514f0376340910e3216914fe128ec8e78752f0d8bc4a10078daedb48,,NDG-010,MARKDOWN,Historical Implementation Blueprint and Laravel Structure,HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-TECH-003,,,Historical baseline/source material consolidated by subject; original preserved.
SRC-0461,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,06-data-acquisition.md,.md,26393,3a6066c6092f69cb9746a4705c9487f8cd8324d17e88ccb5398e586b63f0f876,,NDG-005,MARKDOWN,"Data Acquisition, Ingestion and Reconciliation",HISTORICAL,HISTORICAL_SUPPORT,MERGE_INTO_RECONSTRUCTED_DOCUMENT,COR-ACQ-001,,,Historical baseline/source material consolidated by subject; original preserved.
SRC-0462,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md,GLOSSARY.md,.md,11779,b6ebaf6e6501965ab219d2f3ceb3de7d3d51c9ebb6b0e1454b02e1226d54e680,EDG-059,NDG-003,MARKDOWN,Terminology and Vocabulary Evolution,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-DOM-004,,SRC-0291,Exact byte duplicate of SRC-0291 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md).
SRC-0463,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md,ADVERSARIAL-DECISION-REVIEW.md,.md,132385,b73286d559ef25d3c76adc091092b4e1fec24f4ef8352a391c91acd73db45021,EDG-060,NDG-011,MARKDOWN,"Historical Data Model, Schema and JSONB",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-DATA-003,,SRC-0292,Exact byte duplicate of SRC-0292 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md).
SRC-0464,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-AMENDMENT-REPORT.md,CANONICAL-AMENDMENT-REPORT.md,.md,12695,95c8a3fc49a889cf83fada2239bf2cb4c7165775924312a07c928dc6fccb8401,EDG-047,NDG-012,MARKDOWN,"Governance, Authority and Change Control",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-GOV-001,,SRC-0113,Exact byte duplicate of SRC-0113 (StudyNexus-Independent-Audit-Package-v4/04-GOVERNANCE/CANONICAL-AMENDMENT-REPORT.md).
SRC-0465,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-CONSISTENCY-AUDIT.md,CANONICAL-CONSISTENCY-AUDIT.md,.md,23503,b244f0578243c27193a583d884806b6a001a2f47a692b160cfc7a07c7f35d482,EDG-056,NDG-013,MARKDOWN,"Governance, Authority and Change Control",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-GOV-001,,SRC-0294,Exact byte duplicate of SRC-0294 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-CONSISTENCY-AUDIT.md).
SRC-0466,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-UPDATE-REPORT.md,CANONICAL-UPDATE-REPORT.md,.md,15571,969405471e70428a343fa87c94f939130e87ed983b62ab893b94e8b321ac063c,EDG-048,NDG-014,MARKDOWN,Search vs Discovery,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-SEARCH-001,,SRC-0295,Exact byte duplicate of SRC-0295 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-UPDATE-REPORT.md).
SRC-0467,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/DISCOVERY-CLOSURE.md,DISCOVERY-CLOSURE.md,.md,37021,16ce463b7c9c047d0215a24f96ce70b1762e50e4369128e45d5e6cf878a2c18b,EDG-010,NDG-015,MARKDOWN,Product Definition and Scope Governance,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-PROD-001,,SRC-0296,Exact byte duplicate of SRC-0296 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/DISCOVERY-CLOSURE.md).
SRC-0468,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,.md,38186,aa4f2cded2f1b917dd23098df63c8db649fa6cfb760f1fb075550706b1b0b45a,EDG-054,,MARKDOWN,Decision and Evolution,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-DEC-001,,SRC-0525,Exact byte duplicate of SRC-0525 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md).
SRC-0469,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,.md,43174,128459465c6a84bdd92f5d660d22788a40b2b2aef05f0084038278a44b35de97,EDG-007,NDG-016,MARKDOWN,"Audits, Remediation and Baseline Evolution",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-HIST-001,,SRC-0121,Exact byte duplicate of SRC-0121 (StudyNexus-Independent-Audit-Package-v4/04-GOVERNANCE/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md).
SRC-0470,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,.md,67039,0f625e66d9f6b35a0569854a71ac482de28d0cc2686f5e9676dd1b93d1fc91ce,EDG-005,NDG-017,MARKDOWN,"Audits, Remediation and Baseline Evolution",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-HIST-001,,SRC-0122,Exact byte duplicate of SRC-0122 (StudyNexus-Independent-Audit-Package-v4/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md).
SRC-0471,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-BRIEF.md,FOUNDATIONAL-DECISIONS-BRIEF.md,.md,68567,780280921a57f5f094584c80852f510fbaafb3da3deaa9462cdfb7e592fe5abd,EDG-040,NDG-018,MARKDOWN,"Historical Domain, DDD and Aggregate Design",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-002,,SRC-0300,Exact byte duplicate of SRC-0300 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-BRIEF.md).
SRC-0472,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md,SECOND-ORDER-ARCHITECTURE-REVIEW.md,.md,75337,dc2e37f8cdc76a14a61bece90eb68f67e65637af0c9befdbb45d111d6176a6cc,EDG-076,,MARKDOWN,Historical Platform and Application Architecture,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-TECH-001,,SRC-0529,Exact byte duplicate of SRC-0529 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md).
SRC-0473,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/MANIFEST.md,MANIFEST.md,.md,9911,11a47f1168024ecfc281ce6efe6ffc1980115071b25391ae64d05aa6b5689f97,,NDG-025,MARKDOWN,"Handoff, Manifest and Archive Structure History",ARCHIVE_ONLY,ARCHIVE_REFERENCE,ARCHIVE_ONLY,COR-HIST-003,,,Package/archive scaffolding retained in source ledger and archive-history dossier.
SRC-0474,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,.md,8615,2153a8aa834de3cc41e0fd645a23130470617ff0cee9472dd8ea59960c220c2c,EDG-013,,MARKDOWN,"Audits, Remediation and Baseline Evolution",DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-HIST-001,,SRC-0147,Exact byte duplicate of SRC-0147 (StudyNexus-Independent-Audit-Package-v4/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md).
SRC-0475,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UI.md,FIRST-VERTICAL-SLICE-UI.md,.md,56099,2c66d139ce0bff533a1d7f8ca6c81d9e660569af588662259e39455abbcc8167,EDG-016,NDG-019,MARKDOWN,Product Experience and First Vertical Slice,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-PROD-003,,SRC-0532,Exact byte duplicate of SRC-0532 (STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UI.md).
SRC-0476,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UX.md,FIRST-VERTICAL-SLICE-UX.md,.md,52552,74fc59c6ccf6b08a7ea9265d7f845395fc78f3d8ac47d9b89a3a5a7a129bff46,EDG-038,NDG-020,MARKDOWN,Product Experience and First Vertical Slice,DUPLICATE,DUPLICATE,EXACT_DUPLICATE_OF,COR-PROD-003,,SRC-0305,Exact byte duplicate of SRC-0305 (StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UX.md).
