path,directory,filename,bytes,words,extension,depth,readable,is_empty,sha256,exact_duplicate_group_size,duplicate_representative,is_exact_duplicate_copy,near_duplicate_cluster,unique_document_disposition,semantic_examination_status,headings
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,03-domain.md,79119,9466,.md,3,TRUE,FALSE,ae3884330189a44797690b28c25d4893fc724f612edcf244c33b649bf86d58de,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md,TRUE,ND-012,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus -- Domain Model | 1. Domain Principles | 2. Entity Register (13) | Aggregate Roots (5) | Child Entities (4) | Supporting Entities (4) | 3. Value Objects (29) | Genuine Domain Value Objects (12)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,04-architecture.md,70473,8566,.md,3,TRUE,FALSE,2e4de7f0386af59074116d114a600969352d1c246af05385bdfba7ac9b88cc24,4,StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md,TRUE,ND-018,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Architecture | 1. Architectural Principles | 2. Technology Stack | Runtime and Framework | Frontend: TALL Stack | Admin Panel | Search | Canonical Stack Summary
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,05-implementation.md,110867,13283,.md,3,TRUE,FALSE,d8922de90048557b427c2f35457fea1ee4afde926b20b32ff185050f11589acb,2,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,TRUE,ND-019,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus -- Implementation Blueprint | 1. Platform Baseline | 1.1 Core Stack | 1.2 Frontend Stack (TALL) | 1.3 Admin Stack | 1.4 Auth and Testing | 1.5 Version Rationale | 2. Project Structure
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,06-data-acquisition.md,25979,2851,.md,3,TRUE,FALSE,76536eafd60713e17a90b1d1a9dff9a068fed4d40d95c94c7e61514386381eac,2,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,TRUE,ND-022,TECHNICAL_CONSTRAINT,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Data Acquisition & Ingestion Pipeline | 1. Design Principles | 2. Source Taxonomy | 3. Architecture Overview | 4. Staging Schema | 4.1 `import_batches` | 4.2 `pending_imports` | 5. Adapter Pattern
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,GLOSSARY.md,11779,1392,.md,2,TRUE,FALSE,b6ebaf6e6501965ab219d2f3ceb3de7d3d51c9ebb6b0e1454b02e1226d54e680,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md,TRUE,ND-020,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 — Domain Glossary | Core Domain Entities | Infrastructure Entities | V4.2-Specific Concepts | Value Objects | Enums (17) | Nigerian Education Context | Technology Stack Terms
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,ADVERSARIAL-DECISION-REVIEW.md,132385,17708,.md,3,TRUE,FALSE,b73286d559ef25d3c76adc091092b4e1fec24f4ef8352a391c91acd73db45021,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md,TRUE,ND-005,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Adversarial Decision Review | PART 1 — REOPEN THE FIVE DECISIONS | 1.1 BD-1 — Residual UUID Question | 1.2 BD-3 — AdmissionCycle Phase Storage | 1.3 BD-5 — External Identifier Model | 1.4 ND-5 — InformationSource Classification | 1.5 ND-4 — Provenance Model | PART 2 — SPECIAL SCRUTINY OF BD-1
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-AMENDMENT-REPORT.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,CANONICAL-AMENDMENT-REPORT.md,12695,1494,.md,3,TRUE,FALSE,95c8a3fc49a889cf83fada2239bf2cb4c7165775924312a07c928dc6fccb8401,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/CANONICAL-AMENDMENT-REPORT.md,TRUE,ND-006,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Canonical Amendment Report | 1. Files Modified | 2. Exact Amendments Applied | 2.1 Foundational Decisions (BD-1, BD-3, BD-5, ND-5, ND-4) | 2.2 Schema Changes | 2.3 Enum Alignments | 2.4 Implementation Specifications Added | 3. Decisions Reflected"
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-CONSISTENCY-AUDIT.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,CANONICAL-CONSISTENCY-AUDIT.md,23503,2078,.md,3,TRUE,FALSE,b244f0578243c27193a583d884806b6a001a2f47a692b160cfc7a07c7f35d482,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-CONSISTENCY-AUDIT.md,TRUE,,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Canonical Consistency Audit (Post-Amendment) | 0. Remediation Note | Discrepancies Found and Corrected | 1. Audit Methodology | 2. Terminology Consistency | 3. Entity Consistency | 3.1 Aggregate Roots (5) | 3.2 Child Entities (3)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-UPDATE-REPORT.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,CANONICAL-UPDATE-REPORT.md,15571,1918,.md,3,TRUE,FALSE,969405471e70428a343fa87c94f939130e87ed983b62ab893b94e8b321ac063c,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/CANONICAL-UPDATE-REPORT.md,TRUE,ND-007,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Canonical Update Report | 1. The 12 Changes Applied | 2. Documents Affected | 3. Cross-References Updated | 4. Final Canonical Counts | 5. Final Platform Versions | 6. Final Product Scope | 7. Final Acquisition Boundary
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/DISCOVERY-CLOSURE.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,DISCOVERY-CLOSURE.md,37021,4609,.md,3,TRUE,FALSE,16ce463b7c9c047d0215a24f96ce70b1762e50e4369128e45d5e6cf878a2c18b,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/DISCOVERY-CLOSURE.md,TRUE,ND-008,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Final Discovery Closure & Implementation Readiness Gate | 1. Final Decision Triage | 2. Publication Modeling — Final Check | State Separation (Explicit) | Republishing Semantics | Verdict: APPROVE | 3. Cut-Off History — Final Check | Scenario Analysis
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,38186,4546,.md,3,TRUE,FALSE,aa4f2cded2f1b917dd23098df63c8db649fa6cfb760f1fb075550706b1b0b45a,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,TRUE,,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Final Lineage Semantics Resolution | 1. Executive Verdict | GO FOR CANONICAL AMENDMENT | Resolutions Summary | 2. Editorial Provenance Decision | The Question | Domain Reasoning | Four-Way Evaluation
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,43174,5126,.md,3,TRUE,FALSE,128459465c6a84bdd92f5d660d22788a40b2b2aef05f0084038278a44b35de97,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,TRUE,ND-009,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Final Targeted Schema + Provenance Hostile Review | 1. Executive Verdict | VERDICT: GO FOR CANONICAL AMENDMENT THEN MIGRATION | Finding Summary | Unresolved Design Decisions | 2. Previous Audit Findings Revalidated | 3. Field Provenance Hostile Review | 3A. EAV Risk Analysis
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,67039,9052,.md,3,TRUE,FALSE,0f625e66d9f6b35a0569854a71ac482de28d0cc2686f5e9676dd1b93d1fc91ce,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,TRUE,ND-010,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Foundational Decisions — Adversarial Review | Executive Verdict | BD-1 — Primary-Key / Identity Strategy | Recommendation Challenged | Strongest Argument Supporting It | BD-1A — External Data Acquisition | Does canonical PK solve source identity problems? | What mechanism should solve source identity?
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-BRIEF.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FOUNDATIONAL-DECISIONS-BRIEF.md,68567,8391,.md,3,TRUE,FALSE,780280921a57f5f094584c80852f510fbaafb3da3deaa9462cdfb7e592fe5abd,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-BRIEF.md,TRUE,ND-011,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Foundational Decisions Brief | Decision Inventory | BD-1 — Primary-Key Strategy | 1. Current Evidence | Where UUID is mentioned and what it is used for | Where bigint is mentioned | Where PK type is unstated | Slug usage
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,SECOND-ORDER-ARCHITECTURE-REVIEW.md,75337,9059,.md,3,TRUE,FALSE,dc2e37f8cdc76a14a61bece90eb68f67e65637af0c9befdbb45d111d6176a6cc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md,TRUE,,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Second-Order Architectural Review | Table of Contents | 1. Executive Verdict | 2. Decision Audit | 3. Primary Key Architecture | Analysis | Comparison | Is there ANY legitimate reason for disciplines to retain UUIDs?
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/MANIFEST.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,MANIFEST.md,9647,782,.md,2,TRUE,FALSE,1ea0739a8f39acbbfa9e81610ccb7a751df004d7fde478029e5b9671b8f2e335,1,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/MANIFEST.md,FALSE,,METADATA_ONLY,YES,StudyNexus — Pre-Implementation Baseline v2 Manifest | File Inventory | Verification
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,8615,1020,.md,2,TRUE,FALSE,2153a8aa834de3cc41e0fd645a23130470617ff0cee9472dd8ea59960c220c2c,7,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,TRUE,,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Pre-Implementation Baseline v2 Report | 1. Baseline Creation Summary | Process | 2. Files Included | Canonical (6 files) — AUTHORITATIVE | Product Experience (4 files) | Governance (10 files) | Archive (31 files) — HISTORICAL, NON-AUTHORITATIVE"
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UI.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,FIRST-VERTICAL-SLICE-UI.md,56099,4526,.md,3,TRUE,FALSE,2c66d139ce0bff533a1d7f8ca6c81d9e660569af588662259e39455abbcc8167,6,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UI.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — First Vertical Slice Visual UI Specification | 1. Resolved UX Decisions | 2. Visual Design Direction | 2.1 Visual Personality | 2.2 Design Principles | 3. Design Tokens | 3.1 Color | Semantic Color Roles
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UX.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,FIRST-VERTICAL-SLICE-UX.md,52552,5909,.md,3,TRUE,FALSE,74fc59c6ccf6b08a7ea9265d7f845395fc78f3d8ac47d9b89a3a5a7a129bff46,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UX.md,TRUE,ND-003,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — First Vertical Slice UX Specification | 1. Slice Objective | 2. Target User | 3. User Problem | 4. Success Criteria | 5. Entry Points | 6. User Flows | Flow 1 — Targeted Search (most common)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-ARCHITECTURE.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,PRODUCT-EXPERIENCE-ARCHITECTURE.md,93691,11321,.md,3,TRUE,FALSE,829ae23a3ae3589a04952068b99fdb223ebc6d1bfdc3f1c33214bbdbd79e6184,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-ARCHITECTURE.md,TRUE,ND-014,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Product Experience Architecture | 1. Product Experience Map | 1.1 Top-Level Experience Domains | 1.2 Experience Flow Model | 2. User Types | 2.1 Primary Users (MVP) | Prospective Student (SS3 / Secondary School Graduate) | Undergraduate Student
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-DISCOVERY.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,PRODUCT-EXPERIENCE-DISCOVERY.md,63740,7293,.md,3,TRUE,FALSE,cff3b2ea4409afa97af6c4f7778f49e8c13ce6a50eddde4b32d423ec6dc091e6,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-DISCOVERY.md,TRUE,ND-004,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Product Experience & UI/UX Discovery Report | 1. Executive Conclusion | 2. Primary Users | 3. Primary User Journeys | Journey 1: Programme Discovery (HIGHEST PRIORITY) | Journey 2: Institution Discovery | Journey 3: Scholarship Discovery | Journey 4: Compare Programmes/Institutions
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/README.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,README.md,9476,1114,.md,2,TRUE,FALSE,d46a9effa374eeca5848385c1ed929126f1844dc439e8af11c93b638e4fdb0fa,2,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/README.md,FALSE,ND-021,METADATA_ONLY,YES,StudyNexus V4.2 — Developer Handoff | Quick Start for the Implementation Team | Mandated Technology Stack | Hard Constraints | Package Directory Structure | Authority Hierarchy | V4.2 Canonical Counts | Key Domain Model Decisions (V4.2)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/V4.2-REMEDIATION-REPORT.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,V4.2-REMEDIATION-REPORT.md,16160,2061,.md,2,TRUE,FALSE,303d3f8bfe0b64feac23566100ba0c4ec029963042f23c06c6808fdd71ba88a1,6,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/V4.2-REMEDIATION-REPORT.md,TRUE,,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 Remediation Report | 1. Purpose | 2. BLOCKER Findings Resolved | BLOCKER 1: Admission Domain Model Incomplete | BLOCKER 2: Publication & Search Aggregation Rules Undefined | BLOCKER 3: URL Contract Contradiction | BLOCKER 4: Pending Revision Persistence Ambiguous | BLOCKER 5: Idempotent Import Upsert Unspecified
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION/AUTHORITY-HIERARCHY.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION,AUTHORITY-HIERARCHY.md,6402,780,.md,3,TRUE,FALSE,39b65737044882254a46fca3d919e2d5c4d850f1281220fe98e396709becf58e,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION/AUTHORITY-HIERARCHY.md,TRUE,ND-017,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 — Authority Hierarchy & Document Classification | Tier Classification | Conflict Resolution Rule | Tier 1 — Canonical Documents (Authoritative) | Tier 2 — Product Experience Documents | Tier 4 — Governance Documents | Tier 6 — Historical Archive | V4.2 Key Decisions That Must Propagate
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,00-documentation-audit-report.md,39641,5118,.md,3,TRUE,FALSE,5de4bd505d046ac30d4344cf9d99b8249c1f0debd8047e3d4659526bf0a4a21e,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus Documentation Cleanup — Audit & Pruning Proposal | A. Executive Summary | B. Current Documentation Inventory | C. Duplication Analysis | Type A — Exact Duplication | Type B — Historical Revision | Type C — Consolidatable | Type D — Independent (Legitimate Standalone)
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,00-reconciliation-proposal.md,30005,3693,.md,3,TRUE,FALSE,d3945637546b8b69a4e11e8623719ff34c8314dce3f9cc9605603d3aa675eae3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Reconciliation & Consolidation Proposal | 1. Executive Summary | 2. Canonical Architecture Inventory | Platform | Domain Entities | Value Objects | Domain Events | Application Actions
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,01-business-overview.md,12843,1484,.md,3,TRUE,FALSE,70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Overview | Identity | Vision | Core Interaction | Users | Primary Users | Secondary Users | Problem Space
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,02-glossary.md,8538,1129,.md,3,TRUE,FALSE,a64bc423478e4c75cc5459bd69f0961c61f6c9d0155a163db003f1e9178b20bc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Glossary | Candidate Business Concepts
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,03-approved-decisions.md,16118,2005,.md,3,TRUE,FALSE,2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Approved Decisions
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,04-open-questions.md,7981,1006,.md,3,TRUE,FALSE,11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Open Questions | Resolved Questions | Remaining Open Questions | Deferred Items (resolved but require future action)
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,06-business-workflows.md,20707,2539,.md,3,TRUE,FALSE,717c602d5b612f3193ab87f473b026b69872a298f7294d71cf1d3f4ddea57f3d,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Workflows | Workflow Classification | Canonical Business Workflows | WF1: Explore Educational Opportunities | WF2: Evaluate Educational Opportunities | WF3: Compare Educational Opportunities | WF4: Assess Eligibility | WF5: Assess Information Reliability
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,07-business-discovery-closure.md,11123,1331,.md,3,TRUE,FALSE,6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Closure Report | Business Discovery Summary | Approved Topics | Canonical Business Capabilities | Core MVP (8) | Supporting MVP (2) | Future (5) | Canonical Business Workflows
